,batch,errors,clip
0,0,2.730605107509751e-05,34.188720703125
1,0,2.735922620569161e-05,34.188720703125
2,0,2.739465286709214e-05,34.188720703125
3,0,2.74444032541018e-05,34.188720703125
4,0,2.7333153143304137e-05,34.188720703125
5,0,2.729535566545653e-05,34.188720703125
6,0,2.724689869324634e-05,34.188720703125
7,0,2.7263843479868443e-05,34.188720703125
8,0,2.7082681329729352e-05,34.188720703125
9,0,2.7337545368743332e-05,34.188720703125
10,0,2.722779806437866e-05,34.188720703125
11,0,2.7471199151778563e-05,34.188720703125
12,0,2.7407658365827554e-05,34.188720703125
13,0,2.7364168118033174e-05,34.188720703125
14,0,2.730748010506681e-05,34.188720703125
15,0,2.7354786693606847e-05,34.188720703125
16,0,2.7283072600416526e-05,34.188720703125
17,0,2.7256606595102983e-05,34.188720703125
18,0,2.6551830429238284e-05,34.188720703125
19,0,2.7339744607232264e-05,34.188720703125
20,0,2.7345941168460586e-05,34.188720703125
21,0,2.7315645447798407e-05,34.188720703125
22,0,2.731116664713404e-05,34.188720703125
23,0,2.7345126664832994e-05,34.188720703125
24,0,2.7312737808725846e-05,34.188720703125
25,0,2.7373512228196332e-05,34.188720703125
26,0,2.7333291015625e-05,34.188720703125
27,0,2.7420790723155588e-05,34.188720703125
28,0,2.722896604168344e-05,34.188720703125
29,0,2.731619640133096e-05,34.188720703125
30,0,2.7044496546143108e-05,34.188720703125
31,0,2.7318105790331778e-05,34.188720703125
32,0,2.7299379978452204e-05,34.188720703125
33,0,2.7420260424978364e-05,34.188720703125
34,0,2.7410740034804863e-05,34.188720703125
35,0,2.7224121551065466e-05,34.188720703125
36,0,2.7383813274793388e-05,34.188720703125
37,0,2.73584224851554e-05,34.188720703125
38,0,2.733005884354385e-05,34.188720703125
39,0,2.7345126664832994e-05,34.188720703125
40,0,2.662671482648415e-05,34.188720703125
41,0,2.7350000487521557e-05,34.188720703125
42,0,2.7316415535753017e-05,34.188720703125
43,0,2.734706564817955e-05,34.188720703125
44,0,2.731939338315274e-05,34.188720703125
45,0,2.725036710682107e-05,34.188720703125
46,0,2.730558566836244e-05,34.188720703125
47,0,2.735101573652191e-05,34.188720703125
48,0,2.7386353312771457e-05,34.188720703125
49,0,2.7392532578950902e-05,34.188720703125
50,0,2.726665456950571e-05,34.188720703125
51,0,2.7279922081168714e-05,34.188720703125
52,0,2.7352117579495804e-05,34.188720703125
53,0,2.7326985526796705e-05,34.188720703125
54,0,2.733460306082719e-05,34.188720703125
55,0,2.724474243670708e-05,34.188720703125
56,0,2.736313356568998e-05,34.188720703125
57,0,2.736313356568998e-05,34.188720703125
58,0,2.738628409922324e-05,34.188720703125
59,0,2.744174439490997e-05,34.188720703125
60,0,2.735138721099993e-05,34.188720703125
61,0,2.730474851781377e-05,34.188720703125
62,0,2.7332773069788725e-05,34.188720703125
63,0,2.7294789830732396e-05,34.188720703125
64,0,2.7283311463428812e-05,34.188720703125
