,batch,errors,clip
0,0,0.1860100461498399,29.444293975830078
1,0,0.18599961414584615,29.444293975830078
2,0,0.18685390327355675,29.444293975830078
3,0,0.1870075563386503,29.444293975830078
4,0,0.1863178977727928,29.444293975830078
5,0,0.18572154670329175,29.444293975830078
6,0,0.18564277987704597,29.444293975830078
7,0,0.1854082741113776,29.444293975830078
8,0,0.18536837096902983,29.444293975830078
9,0,0.18626038781163434,29.444293975830078
10,0,0.1857046783805769,29.444293975830078
11,0,0.18659119131549431,29.444293975830078
12,0,0.18625158945920253,29.444293975830078
13,0,0.1865812426239859,29.444293975830078
14,0,0.18598851529736826,29.444293975830078
15,0,0.18594038556821765,29.444293975830078
16,0,0.1857102289265923,29.444293975830078
17,0,0.18521370138363638,29.444293975830078
18,0,0.18078602071854913,29.444293975830078
19,0,0.18601599444886657,29.444293975830078
20,0,0.1863162191689024,29.444293975830078
21,0,0.18646694214876033,29.444293975830078
22,0,0.18575709956798592,29.444293975830078
23,0,0.18583665912379427,29.444293975830078
24,0,0.18569824612218866,29.444293975830078
25,0,0.1863894912380263,29.444293975830078
26,0,0.18558864,29.444293975830078
27,0,0.18660843275708142,29.444293975830078
28,0,0.18552220931920452,29.444293975830078
29,0,0.18599803971365533,29.444293975830078
30,0,0.18482694896432275,29.444293975830078
31,0,0.18593568243363004,29.444293975830078
32,0,0.18533059193820378,29.444293975830078
33,0,0.18606706361529482,29.444293975830078
34,0,0.18620179189128822,29.444293975830078
35,0,0.1858760335852156,29.444293975830078
36,0,0.1859961652892562,29.444293975830078
37,0,0.18626253882934457,29.444293975830078
38,0,0.185766015827707,29.444293975830078
39,0,0.18610318710550802,29.444293975830078
40,0,0.1816151947720482,29.444293975830078
41,0,0.18594335684680544,29.444293975830078
42,0,0.1863371683417723,29.444293975830078
43,0,0.18566392736083123,29.444293975830078
44,0,0.18573526954778347,29.444293975830078
45,0,0.18572306870436422,29.444293975830078
46,0,0.1858810447043743,29.444293975830078
47,0,0.1864453497054876,29.444293975830078
48,0,0.18611202999924245,29.444293975830078
49,0,0.1859360336932557,29.444293975830078
50,0,0.1858481538131751,29.444293975830078
51,0,0.18582797846747193,29.444293975830078
52,0,0.18619816100581724,29.444293975830078
53,0,0.18626038781163434,29.444293975830078
54,0,0.18611057922560315,29.444293975830078
55,0,0.18507288123941332,29.444293975830078
56,0,0.186211011342155,29.444293975830078
57,0,0.18627355597563536,29.444293975830078
58,0,0.18643388112275025,29.444293975830078
59,0,0.1868666051092644,29.444293975830078
60,0,0.18632970797335358,29.444293975830078
61,0,0.18594124739583426,29.444293975830078
62,0,0.18583170141934957,29.444293975830078
63,0,0.1859950874458261,29.444293975830078
64,0,0.18603352831691244,29.444293975830078
65,0,0.1855555751227105,29.444293975830078
66,0,0.18622445925245734,29.444293975830078
67,0,0.18637556540377878,29.444293975830078
68,0,0.18611678365558268,29.444293975830078
69,0,0.18622128790828785,29.444293975830078
70,0,0.18563980102539063,29.444293975830078
71,0,0.18589205650881538,29.444293975830078
72,0,0.18581428115762216,29.444293975830078
73,0,0.1858620432089167,29.444293975830078
74,0,0.18573997620464008,29.444293975830078
75,0,0.18598711181789285,29.444293975830078
76,0,0.18563039128365197,29.444293975830078
77,0,0.18597390572042982,29.444293975830078
78,0,0.1859950874458261,29.444293975830078
79,0,0.18606853416446642,29.444293975830078
80,0,0.18608935417797307,29.444293975830078
81,0,0.1858527900418844,29.444293975830078
82,0,0.1860150995438088,29.444293975830078
83,0,0.18591349790570239,29.444293975830078
84,0,0.18590155142702433,29.444293975830078
85,0,0.18582042333291085,29.444293975830078
86,0,0.18610345412961707,29.444293975830078
87,0,0.1863338593356153,29.444293975830078
88,0,0.18639535095277443,29.444293975830078
89,0,0.18596741044791176,29.444293975830078
90,0,0.1860552660803719,29.444293975830078
91,0,0.18630203661435404,29.444293975830078
92,0,0.1858741640342321,29.444293975830078
93,0,0.18595431849529542,29.444293975830078
94,0,0.1859549140336446,29.444293975830078
95,0,0.1856609045460739,29.444293975830078
96,0,0.18611281262625604,29.444293975830078
97,0,0.18644610610752746,29.444293975830078
98,0,0.18640390219130723,29.444293975830078
99,0,0.18678652361441292,29.444293975830078
100,0,0.1856858053922283,29.444293975830078
101,0,0.1861295523555545,29.444293975830078
102,0,0.18586232787968562,29.444293975830078
103,0,0.18587262557961282,29.444293975830078
104,0,0.1859792974796137,29.444293975830078
105,0,0.18607761329558536,29.444293975830078
106,0,0.18627049459231057,29.444293975830078
107,0,0.18591599861128646,29.444293975830078
108,0,0.186150494276795,29.444293975830078
109,0,0.1865232411371372,29.444293975830078
110,0,0.18644453631596505,29.444293975830078
111,0,0.18596817033987562,29.444293975830078
112,0,0.18643346764354263,29.444293975830078
113,0,0.1861289132094076,29.444293975830078
114,0,0.1860952690321899,29.444293975830078
115,0,0.18603446518314762,29.444293975830078
116,0,0.18595194858843644,29.444293975830078
117,0,0.18592711051258312,29.444293975830078
118,0,0.1859765625,29.444293975830078
119,0,0.18657944105549215,29.444293975830078
120,0,0.185807663898832,29.444293975830078
121,0,0.18606036403661844,29.444293975830078
122,0,0.18633611111111112,29.444293975830078
123,0,0.18604725374011538,29.444293975830078
124,0,0.1860910366741124,29.444293975830078
125,0,0.18604707676298388,29.444293975830078
126,0,0.18600580754654047,29.444293975830078
127,0,0.1859669764498489,29.444293975830078
128,0,0.18554154932294278,29.444293975830078
129,0,0.1871987914713344,29.444293975830078
130,0,0.1858502171133648,29.444293975830078
131,0,0.18619512815375977,29.444293975830078
132,0,0.18598235269007257,29.444293975830078
133,0,0.1855850624393865,29.444293975830078
134,0,0.18577507188312575,29.444293975830078
135,0,0.18603977452870157,29.444293975830078
136,0,0.18596741044791176,29.444293975830078
137,0,0.18656030983442223,29.444293975830078
138,0,0.1860987002649742,29.444293975830078
139,0,0.18626670920518654,29.444293975830078
140,0,0.18639006328426186,29.444293975830078
141,0,0.1857135616998196,29.444293975830078
142,0,0.18606036403661844,29.444293975830078
143,0,0.1861817985895763,29.444293975830078
144,0,0.186150494276795,29.444293975830078
145,0,0.1861622414185353,29.444293975830078
146,0,0.18620066782202827,29.444293975830078
147,0,0.18640932987006023,29.444293975830078
148,0,0.18620102212655176,29.444293975830078
149,0,0.1858837777141024,29.444293975830078
150,0,0.18575523691193924,29.444293975830078
151,0,0.18635364769360468,29.444293975830078
152,0,0.18560932598839477,29.444293975830078
153,0,0.18544490739295832,29.444293975830078
154,0,0.18668269792145917,29.444293975830078
155,0,0.18611708543375463,29.444293975830078
156,0,0.18603805760167128,29.444293975830078
157,0,0.1863009519510713,29.444293975830078
158,0,0.18644866689900788,29.444293975830078
159,0,0.18613061224489796,29.444293975830078
160,0,0.185921611161263,29.444293975830078
161,0,0.18542312365501012,29.444293975830078
162,0,0.18607401206001897,29.444293975830078
163,0,0.18619034912379437,29.444293975830078
164,0,0.1858684837212272,29.444293975830078
165,0,0.18613222990334868,29.444293975830078
166,0,0.18573526954778347,29.444293975830078
167,0,0.1858460860910847,29.444293975830078
168,0,0.18561136069535292,29.444293975830078
169,0,0.18627987660861814,29.444293975830078
170,0,0.18591599861128646,29.444293975830078
171,0,0.18606494389948938,29.444293975830078
172,0,0.18580466860737305,29.444293975830078
173,0,0.1857394320324638,29.444293975830078
174,0,0.18653527947638276,29.444293975830078
175,0,0.1861639286832337,29.444293975830078
176,0,0.18587262557961282,29.444293975830078
177,0,0.18544490739295832,29.444293975830078
178,0,0.18599163445027442,29.444293975830078
179,0,0.18561038976340843,29.444293975830078
180,0,0.18564602850590056,29.444293975830078
181,0,0.18629722425127831,29.444293975830078
182,0,0.18587203498609464,29.444293975830078
183,0,0.18556500658576872,29.444293975830078
184,0,0.18616618193142265,29.444293975830078
185,0,0.1858374974900205,29.444293975830078
186,0,0.1861283730998407,29.444293975830078
187,0,0.18617022702177308,29.444293975830078
188,0,0.18667145756212694,29.444293975830078
189,0,0.18608648208102577,29.444293975830078
190,0,0.18642741131525917,29.444293975830078
191,0,0.1861583133442747,29.444293975830078
192,0,0.18598800773977758,29.444293975830078
193,0,0.1861010560180964,29.444293975830078
194,0,0.1861056422100804,29.444293975830078
195,0,0.18587335917175632,29.444293975830078
196,0,0.1860974481690764,29.444293975830078
197,0,0.18583966684041775,29.444293975830078
198,0,0.18637419329190505,29.444293975830078
199,0,0.1862128800534912,29.444293975830078
200,0,0.18582852800766644,29.444293975830078
201,0,0.18679113174172304,29.444293975830078
202,0,0.1855697128853374,29.444293975830078
203,0,0.18555021091040835,29.444293975830078
204,0,0.18581142682008986,29.444293975830078
205,0,0.18584510707911958,29.444293975830078
206,0,0.18569800712376994,29.444293975830078
207,0,0.1860943250821377,29.444293975830078
208,0,0.18554947094942661,29.444293975830078
209,0,0.18568878653934376,29.444293975830078
210,0,0.1861834352064734,29.444293975830078
211,0,0.18607666714745055,29.444293975830078
212,0,0.18542573839215956,29.444293975830078
213,0,0.1859659720319128,29.444293975830078
214,0,0.1865357500446965,29.444293975830078
215,0,0.18571871167410975,29.444293975830078
216,0,0.18602946267072298,29.444293975830078
217,0,0.18574137243499958,29.444293975830078
218,0,0.18575523691193924,29.444293975830078
219,0,0.1861639286832337,29.444293975830078
220,0,0.1861197039705537,29.444293975830078
221,0,0.18638573127229488,29.444293975830078
222,0,0.18565515543244074,29.444293975830078
223,0,0.18610806439619274,29.444293975830078
224,0,0.18645684033026697,29.444293975830078
225,0,0.18604151545942807,29.444293975830078
226,0,0.18573095831925768,29.444293975830078
227,0,0.18589550930309798,29.444293975830078
228,0,0.18611428607230796,29.444293975830078
229,0,0.1862454301843679,29.444293975830078
230,0,0.1863914571005917,29.444293975830078
231,0,0.18641227178560066,29.444293975830078
232,0,0.18616815687082894,29.444293975830078
233,0,0.18621403420320018,29.444293975830078
234,0,0.18659567320612738,29.444293975830078
235,0,0.1858533315666538,29.444293975830078
236,0,0.18575709956798592,29.444293975830078
237,0,0.1860745867768595,29.444293975830078
238,0,0.18637699837265317,29.444293975830078
239,0,0.18595574985838018,29.444293975830078
240,0,0.18633828795391183,29.444293975830078
241,0,0.1862708635998679,29.444293975830078
242,0,0.18552001041367422,29.444293975830078
243,0,0.18625735515622968,29.444293975830078
244,0,0.18602641309905435,29.444293975830078
245,0,0.18613360413328306,29.444293975830078
246,0,0.1860624586623147,29.444293975830078
247,0,0.18622189034099634,29.444293975830078
248,0,0.18569436757234098,29.444293975830078
249,0,0.18634776221541083,29.444293975830078
250,0,0.1855621301775148,29.444293975830078
251,1,0.1860100461498399,29.294353485107422
252,1,0.18599961414584615,29.294353485107422
253,1,0.18685390327355675,29.294353485107422
254,1,0.1870075563386503,29.294353485107422
255,1,0.1863178977727928,29.294353485107422
256,1,0.18572154670329175,29.294353485107422
257,1,0.18564277987704597,29.294353485107422
258,1,0.1854082741113776,29.294353485107422
259,1,0.18536837096902983,29.294353485107422
260,1,0.18626038781163434,29.294353485107422
261,1,0.1857046783805769,29.294353485107422
262,1,0.18659119131549431,29.294353485107422
263,1,0.18625158945920253,29.294353485107422
264,1,0.1865812426239859,29.294353485107422
265,1,0.18598851529736826,29.294353485107422
266,1,0.18594038556821765,29.294353485107422
267,1,0.1857102289265923,29.294353485107422
268,1,0.18521370138363638,29.294353485107422
269,1,0.18078602071854913,29.294353485107422
270,1,0.18601599444886657,29.294353485107422
271,1,0.1863162191689024,29.294353485107422
272,1,0.18646694214876033,29.294353485107422
273,1,0.18575709956798592,29.294353485107422
274,1,0.18583665912379427,29.294353485107422
275,1,0.18569824612218866,29.294353485107422
276,1,0.1863894912380263,29.294353485107422
277,1,0.18558864,29.294353485107422
278,1,0.18660843275708142,29.294353485107422
279,1,0.18552220931920452,29.294353485107422
280,1,0.18599803971365533,29.294353485107422
281,1,0.18482694896432275,29.294353485107422
282,1,0.18593568243363004,29.294353485107422
283,1,0.18533059193820378,29.294353485107422
284,1,0.18606706361529482,29.294353485107422
285,1,0.18620179189128822,29.294353485107422
286,1,0.1858760335852156,29.294353485107422
287,1,0.1859961652892562,29.294353485107422
288,1,0.18626253882934457,29.294353485107422
289,1,0.185766015827707,29.294353485107422
290,1,0.18610318710550802,29.294353485107422
291,1,0.1816151947720482,29.294353485107422
292,1,0.18594335684680544,29.294353485107422
293,1,0.1863371683417723,29.294353485107422
294,1,0.18566392736083123,29.294353485107422
295,1,0.18573526954778347,29.294353485107422
296,1,0.18572306870436422,29.294353485107422
297,1,0.1858810447043743,29.294353485107422
298,1,0.1864453497054876,29.294353485107422
299,1,0.18611202999924245,29.294353485107422
300,1,0.1859360336932557,29.294353485107422
301,1,0.1858481538131751,29.294353485107422
302,1,0.18582797846747193,29.294353485107422
303,1,0.18619816100581724,29.294353485107422
304,1,0.18626038781163434,29.294353485107422
305,1,0.18611057922560315,29.294353485107422
306,1,0.18507288123941332,29.294353485107422
307,1,0.186211011342155,29.294353485107422
308,1,0.18627355597563536,29.294353485107422
309,1,0.18643388112275025,29.294353485107422
310,1,0.1868666051092644,29.294353485107422
311,1,0.18632970797335358,29.294353485107422
312,1,0.18594124739583426,29.294353485107422
313,1,0.18583170141934957,29.294353485107422
314,1,0.1859950874458261,29.294353485107422
315,1,0.18603352831691244,29.294353485107422
316,1,0.1855555751227105,29.294353485107422
317,1,0.18622445925245734,29.294353485107422
318,1,0.18637556540377878,29.294353485107422
319,1,0.18611678365558268,29.294353485107422
320,1,0.18622128790828785,29.294353485107422
321,1,0.18563980102539063,29.294353485107422
322,1,0.18589205650881538,29.294353485107422
323,1,0.18581428115762216,29.294353485107422
324,1,0.1858620432089167,29.294353485107422
325,1,0.18573997620464008,29.294353485107422
326,1,0.18598711181789285,29.294353485107422
327,1,0.18563039128365197,29.294353485107422
328,1,0.18597390572042982,29.294353485107422
329,1,0.1859950874458261,29.294353485107422
330,1,0.18606853416446642,29.294353485107422
331,1,0.18608935417797307,29.294353485107422
332,1,0.1858527900418844,29.294353485107422
333,1,0.1860150995438088,29.294353485107422
334,1,0.18591349790570239,29.294353485107422
335,1,0.18590155142702433,29.294353485107422
336,1,0.18582042333291085,29.294353485107422
337,1,0.18610345412961707,29.294353485107422
338,1,0.1863338593356153,29.294353485107422
339,1,0.18639535095277443,29.294353485107422
